Data,Hora,Abertura,Maxima,Minima,Ultima,Negocios,Volume
20/12/2019,11:50:00,116039.465996,116114.927368,115984.127657,116034.435238,28459,118341
20/12/2019,12:00:00,116029.40448,116104.865851,115878.481738,115913.697044,32665,147526
20/12/2019,12:10:00,115913.697044,115953.943109,115833.204915,115928.789318,22395,99413
20/12/2019,12:20:00,115933.820076,116150.142674,115878.481738,116119.958126,29801,124630
20/12/2019,12:30:00,116119.958126,116185.357981,115923.75856,115943.881593,38413,165034
20/12/2019,12:40:00,115948.912351,116074.681303,115933.820076,116034.435238,18800,77965
20/12/2019,12:50:00,116039.465996,116160.20419,115984.127657,116155.173432,22393,103643
20/12/2019,13:00:00,116150.142674,116270.880868,116099.835093,116220.573287,33876,145551
20/12/2019,13:10:00,116215.542529,116291.003901,116175.296465,116230.634804,18537,79951
20/12/2019,13:20:00,116235.665562,116306.096175,116210.511771,116245.727078,15678,70191
20/12/2019,13:30:00,116245.727078,116487.203466,116240.69632,116421.803611,39888,178061
20/12/2019,13:40:00,116421.803611,116426.834369,116336.280723,116361.434514,18194,78977
20/12/2019,13:50:00,116361.434514,116366.465272,116124.988884,116140.081158,33246,136948
20/12/2019,14:00:00,116140.081158,116165.234948,116034.435238,116109.896609,32329,133660
20/12/2019,14:10:00,116109.896609,116180.327223,116084.742819,116109.896609,14141,62972
20/12/2019,14:20:00,116114.927368,116114.927368,115989.158415,116044.496754,23176,99692
20/12/2019,14:30:00,116049.527512,116145.111916,115999.219932,116124.988884,20108,88099
20/12/2019,14:40:00,116119.958126,116376.526788,116109.896609,116356.403756,43146,185027
20/12/2019,14:50:00,116351.372998,116457.018917,116331.249965,116356.403756,28728,121912
20/12/2019,15:00:00,116351.372998,116361.434514,116240.69632,116280.942384,22899,96487
20/12/2019,15:10:00,116275.911626,116321.188449,116250.757836,116311.126933,11322,51236
20/12/2019,15:20:00,116316.157691,116376.526788,116155.173432,116160.20419,27812,116175
20/12/2019,15:30:00,116160.20419,116291.003901,116135.0504,116240.69632,23513,99639
20/12/2019,15:40:00,116235.665562,116381.557546,116215.542529,116371.49603,20785,93642
20/12/2019,15:50:00,116366.465272,116472.111192,116255.788594,116431.865127,34121,152219
20/12/2019,16:00:00,116436.895885,116457.018917,116275.911626,116336.280723,31138,136229
20/12/2019,16:10:00,116341.311481,116376.526788,116280.942384,116291.003901,15640,73324
20/12/2019,16:20:00,116291.003901,116336.280723,116265.85011,116311.126933,11137,47103
20/12/2019,16:30:00,116311.126933,116316.157691,116170.265706,116190.388739,21981,98714
20/12/2019,16:40:00,116190.388739,116341.311481,116140.081158,116316.157691,29787,134036
20/12/2019,16:50:00,116321.188449,116376.526788,116270.880868,116285.973142,17702,80390
20/12/2019,17:00:00,116291.003901,116351.372998,116260.819352,116326.219207,11281,48801
20/12/2019,17:10:00,116326.219207,116401.680578,116255.788594,116386.588304,14108,58386
20/12/2019,17:20:00,116386.588304,116426.834369,116341.311481,116396.64982,12949,56045
20/12/2019,17:30:00,116401.680578,116426.834369,116311.126933,116326.219207,12172,52578
20/12/2019,17:40:00,116326.219207,116371.49603,116291.003901,116316.157691,12347,56826
20/12/2019,17:50:00,116321.188449,116492.234224,116316.157691,116482.172708,25928,131192
20/12/2019,18:00:00,116482.172708,116547.572563,116421.803611,116502.29574,15147,62497
20/12/2019,18:10:00,116502.29574,116517.388014,116391.619062,116401.680578,4931,16289
20/12/2019,18:20:00,116406.711336,116406.711336,116331.249965,116401.680578,2743,8737
20/12/2019,18:30:00,116462.049675,116462.049675,116462.049675,116462.049675,551,5587
23/12/2019,09:00:00,116668.310757,116668.310757,116306.096175,116396.64982,35078,137115
23/12/2019,09:10:00,116396.64982,116457.018917,116371.49603,116426.834369,17838,66444
23/12/2019,09:20:00,116421.803611,116517.388014,116396.64982,116492.234224,22889,78794
23/12/2019,09:30:00,116492.234224,116547.572563,116371.49603,116462.049675,32830,114559
23/12/2019,09:40:00,116462.049675,116502.29574,116381.557546,116401.680578,17378,62142
23/12/2019,09:50:00,116401.680578,116441.926643,116351.372998,116406.711336,15148,55962
23/12/2019,10:00:00,116411.742095,116497.264982,116361.434514,116431.865127,40528,156959
23/12/2019,10:10:00,116431.865127,116507.326498,116391.619062,116401.680578,20265,84562
23/12/2019,10:20:00,116406.711336,116492.234224,116361.434514,116406.711336,28120,115274
23/12/2019,10:30:00,116406.711336,116426.834369,116245.727078,116321.188449,44453,168299
23/12/2019,10:40:00,116321.188449,116421.803611,116285.973142,116366.465272,26819,102407
23/12/2019,10:50:00,116371.49603,116537.511047,116326.219207,116457.018917,41338,169129
23/12/2019,11:00:00,116457.018917,116507.326498,116416.772853,116436.895885,21053,83441
23/12/2019,11:10:00,116431.865127,116638.126208,116421.803611,116577.757111,42939,180050
23/12/2019,11:20:00,116577.757111,116628.064692,116542.541805,116582.787869,17814,75788
23/12/2019,11:30:00,116587.818628,116633.09545,116527.449531,116572.726353,27171,124856
23/12/2019,11:40:00,116572.726353,116658.249241,116502.29574,116567.695595,31979,137163
23/12/2019,11:50:00,116562.664837,116582.787869,116477.14195,116482.172708,22953,98253
23/12/2019,12:00:00,116487.203466,116512.357256,116326.219207,116381.557546,44189,185191
23/12/2019,12:10:00,116386.588304,116431.865127,116341.311481,116416.772853,20176,88222
23/12/2019,12:20:00,116421.803611,116431.865127,116311.126933,116411.742095,22119,95122
23/12/2019,12:30:00,116411.742095,116472.111192,116296.034659,116386.588304,27962,119737
23/12/2019,12:40:00,116386.588304,116441.926643,116346.342239,116406.711336,16416,71363
23/12/2019,12:50:00,116406.711336,116416.772853,116361.434514,116406.711336,9993,42563
23/12/2019,13:00:00,116401.680578,116492.234224,116376.526788,116451.988159,21186,92763
23/12/2019,13:10:00,116446.957401,116522.418772,116396.64982,116477.14195,17880,75780
23/12/2019,13:20:00,116472.111192,116502.29574,116441.926643,116482.172708,11825,49660
23/12/2019,13:30:00,116482.172708,116547.572563,116477.14195,116507.326498,13623,60974
23/12/2019,13:40:00,116502.29574,116537.511047,116386.588304,116396.64982,17182,72502
23/12/2019,13:50:00,116401.680578,116451.988159,116371.49603,116446.957401,16581,68922
23/12/2019,14:00:00,116446.957401,116457.018917,116391.619062,116421.803611,11548,52281
23/12/2019,14:10:00,116421.803611,116441.926643,116351.372998,116416.772853,16191,70090
23/12/2019,14:20:00,116421.803611,116441.926643,116376.526788,116411.742095,11104,48413
23/12/2019,14:30:00,116416.772853,116451.988159,116386.588304,116416.772853,11039,50892
23/12/2019,14:40:00,116416.772853,116436.895885,116371.49603,116386.588304,10652,47430
23/12/2019,14:50:00,116386.588304,116426.834369,116376.526788,116406.711336,8698,35816
23/12/2019,15:00:00,116406.711336,116477.14195,116401.680578,116411.742095,16459,69122
23/12/2019,15:10:00,116416.772853,116421.803611,116386.588304,116406.711336,9025,39523
23/12/2019,15:20:00,116411.742095,116502.29574,116386.588304,116451.988159,20644,92639
23/12/2019,15:30:00,116457.018917,116482.172708,116426.834369,116451.988159,11788,52957
23/12/2019,15:40:00,116451.988159,116467.080434,116416.772853,116426.834369,8525,37841
23/12/2019,15:50:00,116426.834369,116472.111192,116416.772853,116446.957401,9405,44522
23/12/2019,16:00:00,116446.957401,116492.234224,116426.834369,116487.203466,12170,53410
23/12/2019,16:10:00,116492.234224,116537.511047,116482.172708,116512.357256,16272,71124
23/12/2019,16:20:00,116517.388014,116582.787869,116502.29574,116532.480289,16384,73051
23/12/2019,16:30:00,116527.449531,116572.726353,116507.326498,116552.603321,12876,57640
23/12/2019,16:40:00,116552.603321,116567.695595,116537.511047,116557.634079,7327,33309
23/12/2019,16:50:00,116557.634079,116628.064692,116542.541805,116623.033934,13718,59500
23/12/2019,17:00:00,116628.064692,116778.987435,116597.880144,116733.710612,24018,111179
23/12/2019,17:10:00,116728.679854,116904.756387,116723.649096,116799.110467,30224,141818
23/12/2019,17:20:00,116799.110467,116884.633355,116778.987435,116874.571838,15363,72040
23/12/2019,17:30:00,116869.54108,116960.094726,116859.479564,116929.910177,16527,78284
23/12/2019,17:40:00,116929.910177,116939.971694,116839.356532,116899.725629,15479,71133
23/12/2019,17:50:00,116899.725629,117126.109743,116859.479564,117100.955952,24751,120326
23/12/2019,18:00:00,117095.925194,117156.294291,117000.340791,117080.83292,11552,51271
23/12/2019,18:10:00,117095.925194,117095.925194,117095.925194,117095.925194,742,7705
26/12/2019,09:00:00,117297.155518,117337.401582,117100.955952,117146.232775,25503,83315
26/12/2019,09:10:00,117151.263533,117206.601872,117141.202017,117186.47884,8655,29503
26/12/2019,09:20:00,117186.47884,117231.755662,117100.955952,117156.294291,21167,72109
26/12/2019,09:30:00,117161.325049,117171.386565,117100.955952,117116.048227,12744,49592
26/12/2019,09:40:00,117116.048227,117166.355807,117060.709888,117156.294291,21035,70806
26/12/2019,09:50:00,117161.325049,117201.571114,117105.98671,117186.47884,21113,64566
26/12/2019,10:00:00,117191.509598,117191.509598,116965.125484,117005.371549,32563,110361
26/12/2019,10:10:00,117005.371549,117211.63263,116950.03321,117171.386565,49100,172753
26/12/2019,10:20:00,117171.386565,117327.340066,117156.294291,117292.12476,42493,157767
26/12/2019,10:30:00,117292.12476,117468.201293,117277.032485,117412.862954,39610,158945
26/12/2019,10:40:00,117412.862954,117553.72418,117387.709163,117528.57039,27025,115462
26/12/2019,10:50:00,117523.539631,117619.124035,117523.539631,117543.662664,30798,132864
26/12/2019,11:00:00,117538.631906,117578.87797,117503.416599,117548.693422,16818,68855
26/12/2019,11:10:00,117553.72418,117563.785696,117523.539631,117533.601148,9516,43072
26/12/2019,11:20:00,117538.631906,117593.970245,117468.201293,117483.293567,17773,78595
26/12/2019,11:30:00,117488.324325,117609.062519,117458.139776,117583.908728,32618,151265
26/12/2019,11:40:00,117583.908728,117669.431616,117583.908728,117634.216309,24485,112719
26/12/2019,11:50:00,117639.247067,117639.247067,117553.72418,117563.785696,17626,74255
26/12/2019,12:00:00,117558.754938,117614.093277,117558.754938,117614.093277,10351,51270
26/12/2019,12:10:00,117609.062519,117659.3701,117599.001003,117639.247067,16178,72367
26/12/2019,12:20:00,117639.247067,117815.3236,117634.216309,117810.292842,30132,139690
26/12/2019,12:30:00,117810.292842,117890.784972,117805.262084,117845.508149,23316,108428
